550.0 0.0000000000
560.0 0.2300000000
570.0 0.7400000000
580.0 0.9100000000
590.0 0.9800000000
600.0 1.0000000000
610.0 0.9800000000
620.0 0.9600000000
630.0 0.9300000000
640.0 0.9000000000
650.0 0.8600000000
660.0 0.8100000000
670.0 0.7800000000
680.0 0.7200000000
690.0 0.6700000000
700.0 0.6100000000
710.0 0.5600000000
720.0 0.5100000000
730.0 0.4600000000
740.0 0.4000000000
750.0 0.3500000000
800.0 0.1400000000
850.0 0.0300000000
900.0 0.0000000000
