470.0 0.0000000000
480.0 0.0300000000
490.0 0.1630000000
500.0 0.4580000000
510.0 0.7800000000
520.0 0.9670000000
530.0 1.0000000000
540.0 0.9730000000
550.0 0.8980000000
560.0 0.7920000000
570.0 0.6840000000
580.0 0.5740000000
590.0 0.4610000000
600.0 0.3590000000
610.0 0.2700000000
620.0 0.1970000000
630.0 0.1350000000
640.0 0.0810000000
650.0 0.0450000000
660.0 0.0250000000
670.0 0.0170000000
680.0 0.0130000000
690.0 0.0090000000
700.0 0.0000000000
